Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,participant_id,posture
2.41,2.5,3.45,2.39,1.86,2.17,0.36,3.9,0.0,2.53,4.05,4.64,3.35,03,leaning-left
2.26,2.4,3.26,2.15,1.81,2.0,0.35,3.46,0.01,2.35,3.63,4.01,2.95,03,leaning-left
2.17,2.28,3.13,2.11,1.86,2.03,0.36,3.47,0.01,2.34,3.63,4.07,2.99,03,leaning-left
2.19,2.28,3.14,2.2,1.83,2.03,0.36,3.47,0.01,2.31,3.63,4.1,2.99,03,leaning-left
2.2,2.31,3.15,2.13,1.76,2.03,0.36,3.45,0.0,2.3,3.55,4.01,2.97,03,leaning-left
2.15,2.2,2.9,2.01,1.76,1.95,0.35,3.26,0.01,2.21,3.41,3.81,2.83,03,leaning-left
2.19,2.21,3.03,2.09,1.76,1.94,0.35,3.36,0.01,2.26,3.45,3.86,2.84,03,leaning-left
2.16,2.26,2.95,2.06,1.76,1.96,0.35,3.36,0.0,2.25,3.47,3.9,2.9,03,leaning-left
2.1,2.22,3.05,2.1,1.77,1.99,0.36,3.38,0.01,2.17,3.31,3.66,2.72,03,leaning-left
2.1,2.19,2.99,2.11,1.74,1.94,0.32,3.36,0.0,2.21,3.38,3.8,2.79,03,leaning-left
2.17,2.28,3.11,2.13,1.8,2.01,0.36,3.47,0.0,2.35,3.63,4.1,3.01,03,leaning-left
2.21,2.36,3.21,2.09,1.85,1.99,0.35,3.59,0.0,2.31,3.64,4.14,2.95,03,leaning-left
2.11,2.26,3.14,2.16,1.76,1.99,0.36,3.4,0.0,2.29,3.54,3.94,2.89,03,leaning-left
2.15,2.24,3.05,2.11,1.75,1.96,0.35,3.35,0.0,2.29,3.42,3.88,2.89,03,leaning-left
2.05,2.17,2.92,1.99,1.74,1.94,0.34,3.21,0.0,2.17,3.33,3.64,2.75,03,leaning-left
2.24,2.3,3.13,2.14,1.81,2.04,0.36,3.46,0.0,2.29,3.54,3.92,2.9,03,leaning-left
2.14,2.36,3.19,2.11,1.8,1.99,0.36,3.42,0.01,2.09,3.59,3.96,2.8,03,leaning-left
2.21,2.45,3.36,2.26,1.88,2.17,0.36,3.76,0.01,2.15,3.74,4.24,3.15,03,leaning-left
2.24,2.34,3.25,2.26,1.81,2.09,0.35,3.58,0.0,2.11,3.74,4.19,3.08,03,leaning-left
2.3,2.44,3.41,2.26,1.91,2.13,0.36,3.78,0.0,2.24,3.99,4.38,3.21,03,leaning-left
2.3,2.46,3.41,2.38,1.98,2.14,0.35,3.76,0.0,2.19,3.94,4.45,3.24,03,leaning-left
2.3,2.5,3.45,2.29,1.94,2.15,0.36,3.78,0.0,2.2,4.01,4.43,3.26,03,leaning-left
2.26,2.44,3.35,2.2,1.88,2.15,0.35,3.63,0.01,2.19,3.8,4.28,3.11,03,leaning-left
2.3,2.47,3.38,2.15,1.91,2.08,0.35,3.59,0.01,2.03,3.74,4.28,3.08,03,leaning-left
2.25,2.44,3.38,2.26,1.9,2.13,0.36,3.76,0.01,2.04,3.9,4.35,3.14,03,leaning-left
2.33,2.47,3.35,2.26,1.91,2.19,0.36,3.76,0.01,2.09,3.9,4.38,3.17,03,leaning-left
2.41,2.54,3.58,2.33,1.96,2.26,0.36,3.9,0.0,2.21,4.07,4.66,3.31,03,leaning-left
2.31,2.61,3.55,2.3,2.05,2.26,0.36,3.94,0.01,2.21,4.11,4.61,3.38,03,leaning-left
2.26,2.56,3.55,2.36,2.0,2.21,0.38,3.94,0.0,2.2,4.14,4.5,3.41,03,leaning-left
2.28,2.54,3.61,2.41,2.0,2.25,0.38,3.94,0.0,2.19,4.11,4.69,3.3,03,leaning-left
2.36,2.53,3.59,2.39,2.01,2.26,0.36,4.03,0.01,2.22,4.16,4.66,3.31,03,leaning-left
2.31,2.54,3.64,2.38,1.98,2.24,0.36,3.99,0.0,2.19,4.07,4.66,3.3,03,leaning-left
2.36,2.59,3.54,2.38,2.01,2.25,0.36,3.96,0.01,2.24,4.07,4.75,3.28,03,leaning-left
2.35,2.6,3.59,2.36,2.03,2.25,0.38,3.92,0.0,2.53,4.07,4.69,3.31,03,leaning-left
2.29,2.61,3.54,2.31,2.09,2.24,0.36,3.99,0.0,2.51,4.05,4.56,3.21,03,leaning-left
2.34,2.58,3.59,2.39,2.0,2.24,0.38,4.05,0.01,2.6,4.26,4.61,3.31,03,leaning-left
2.33,2.63,3.61,2.41,1.99,2.3,0.38,3.99,0.0,2.53,4.26,4.66,3.36,03,leaning-left
2.28,2.6,3.61,2.42,2.06,2.3,0.36,3.96,0.0,2.55,4.14,4.64,3.33,03,leaning-left
2.41,2.63,3.61,2.36,2.03,2.26,0.38,3.99,0.0,2.5,4.19,4.47,3.24,03,leaning-left
2.31,2.63,3.63,2.41,2.04,2.3,0.38,4.05,0.01,2.58,4.19,4.69,3.36,03,leaning-left
2.36,2.59,3.61,2.5,2.01,2.26,0.36,3.94,0.0,2.54,4.14,4.66,3.33,03,leaning-left
2.33,2.59,3.61,2.5,2.06,2.28,0.36,3.94,0.01,2.56,4.14,4.66,3.41,03,leaning-left
2.3,2.61,3.72,2.54,2.0,2.3,0.38,3.92,0.0,2.49,4.11,4.61,3.36,03,leaning-left
2.28,2.54,3.45,2.44,1.99,2.24,0.36,3.78,1.89,2.49,3.96,4.47,3.26,03,leaning-left
2.2,2.5,3.41,2.36,2.0,2.21,0.38,3.59,0.01,2.42,3.84,4.32,3.06,03,leaning-left
2.24,2.51,3.45,2.45,2.0,2.24,0.36,3.72,1.6,2.41,3.81,4.43,3.21,03,leaning-left
2.24,2.53,3.46,2.47,1.95,2.25,0.36,3.7,1.83,2.33,3.88,4.43,3.24,03,leaning-left
2.22,2.51,3.47,2.45,2.03,2.26,0.38,3.78,1.52,2.45,4.01,4.4,3.28,03,leaning-left
2.28,2.5,3.41,2.42,2.03,2.25,0.36,3.72,1.51,2.4,3.88,4.5,3.24,03,leaning-left
2.19,2.5,3.51,2.5,2.05,2.29,0.36,3.84,1.51,2.38,4.03,4.56,3.35,03,leaning-left
2.29,2.59,3.55,2.46,2.09,2.35,0.38,3.9,1.54,2.44,4.03,4.56,3.28,03,leaning-left
2.36,2.56,3.54,2.44,2.04,2.3,0.38,3.9,1.58,2.28,3.92,4.5,3.25,03,leaning-left
2.33,2.56,3.5,2.44,2.0,2.26,0.36,3.92,1.31,2.31,4.07,4.64,3.33,03,leaning-left
2.3,2.56,3.46,2.41,2.01,2.26,0.36,3.92,1.81,2.34,4.1,4.64,3.33,03,leaning-left
2.3,2.56,3.54,2.34,1.99,2.26,0.38,3.88,1.54,2.33,4.07,4.64,3.35,03,leaning-left
2.34,2.59,3.54,2.41,2.0,2.24,0.36,3.92,1.63,2.3,4.03,4.61,3.36,03,leaning-left
2.3,2.56,3.55,2.33,2.06,2.3,0.38,3.9,1.5,2.34,4.07,4.61,3.33,03,leaning-left
2.35,2.58,3.45,2.38,2.03,2.3,0.38,3.9,1.45,2.38,4.14,4.75,3.4,03,leaning-left
2.29,2.56,3.55,2.46,2.09,2.26,0.38,3.81,1.76,2.38,4.01,4.64,3.36,03,leaning-left
2.31,2.54,3.59,2.41,2.03,2.26,0.38,3.92,1.58,2.38,4.1,4.64,3.3,03,leaning-left
2.31,2.56,3.54,2.4,1.96,2.25,0.36,3.94,1.49,2.33,4.1,4.61,3.31,03,leaning-left
2.33,2.54,3.59,2.33,2.05,2.29,0.36,3.92,1.34,2.34,4.05,4.64,3.31,03,leaning-left
2.29,2.55,3.51,2.36,2.0,2.22,0.38,3.88,1.63,2.29,4.14,4.45,3.31,03,leaning-left
2.3,2.53,3.58,2.41,1.96,2.21,0.38,3.86,1.38,2.35,4.03,4.61,3.25,03,leaning-left
2.33,2.5,3.54,2.36,1.99,2.21,0.38,3.81,1.79,2.36,4.01,4.59,3.31,03,leaning-left
2.26,2.59,3.59,2.39,2.04,2.29,0.36,3.88,1.77,2.35,4.03,4.5,3.28,03,leaning-left
2.3,2.59,3.58,2.38,2.03,2.26,0.38,3.96,1.51,2.38,4.05,4.59,3.3,03,leaning-left
2.28,2.54,3.61,2.38,2.0,2.26,0.36,3.86,1.52,2.36,4.03,4.61,3.3,03,leaning-left
2.28,2.59,3.47,2.44,2.0,2.25,0.36,3.94,1.58,2.3,4.03,4.59,3.26,03,leaning-left
2.26,2.55,3.51,2.44,1.99,2.29,0.36,3.9,1.5,2.34,4.05,4.59,3.3,03,leaning-left
2.2,2.53,3.42,2.35,2.0,2.21,0.38,3.76,1.5,2.28,3.92,4.5,3.28,03,leaning-left
2.22,2.53,3.42,2.34,1.99,2.26,0.36,3.67,1.5,2.3,3.92,4.45,3.2,03,leaning-left
2.19,2.5,3.41,2.26,1.94,2.21,0.36,3.76,1.36,2.31,3.96,4.47,3.26,03,leaning-left
2.24,2.51,3.45,2.34,1.98,2.24,0.36,3.8,1.49,2.25,3.92,4.45,3.24,03,leaning-left
2.3,2.54,3.45,2.38,1.96,2.2,0.38,3.72,1.42,2.29,3.84,4.43,3.15,03,leaning-left
2.19,2.47,3.38,2.33,2.0,2.2,0.36,3.67,1.5,2.28,3.86,4.38,3.19,03,leaning-left
2.16,2.49,3.47,2.33,2.05,2.15,0.38,3.74,1.39,2.26,3.96,4.3,3.26,03,leaning-left
2.22,2.49,3.4,2.3,1.96,2.21,0.38,3.63,1.27,2.3,3.8,4.32,3.17,03,leaning-left
2.2,2.55,3.4,2.35,1.99,2.2,0.38,3.74,1.29,2.3,3.88,4.4,3.25,03,leaning-left
2.13,2.5,3.42,2.31,1.98,2.17,0.38,3.64,1.34,2.31,3.84,4.32,3.2,03,leaning-left
2.26,2.54,3.41,2.35,2.01,2.19,0.36,3.72,1.29,2.3,3.92,4.5,3.17,03,leaning-left
2.21,2.49,3.4,2.33,1.98,2.2,0.38,3.74,1.49,2.34,3.76,4.28,3.15,03,leaning-left
2.24,2.55,3.45,2.34,2.0,2.21,0.36,3.74,1.5,2.28,3.94,4.38,3.21,03,leaning-left
2.25,2.47,3.4,2.3,1.96,2.2,0.36,3.26,1.27,2.17,3.88,4.32,3.19,03,leaning-left
2.22,2.49,3.42,2.35,1.99,2.24,0.36,3.7,1.41,2.25,3.88,4.4,3.26,03,leaning-left
2.2,2.46,3.38,2.3,1.94,2.16,0.36,3.64,1.19,2.21,3.78,4.32,3.19,03,leaning-left
2.13,2.4,3.2,2.15,1.92,2.09,0.36,3.51,1.05,2.17,3.67,4.14,3.05,03,leaning-left
2.19,2.44,3.3,2.33,1.91,2.17,0.36,3.59,1.39,2.21,3.74,4.26,3.13,03,leaning-left
2.2,2.44,3.35,2.33,1.91,2.19,0.36,3.67,1.48,2.2,3.8,4.28,3.11,03,leaning-left
2.3,2.5,3.41,2.33,1.96,2.2,0.38,3.7,1.49,2.26,3.86,4.3,3.24,03,leaning-left
2.19,2.41,3.3,2.36,1.99,2.19,0.36,3.59,1.34,2.16,3.78,4.26,3.14,03,leaning-left
2.14,2.41,3.19,2.17,1.84,2.15,0.35,3.51,1.38,2.2,3.64,4.05,3.05,03,leaning-left
2.21,2.49,3.36,2.31,1.95,2.24,0.36,3.74,1.36,2.22,3.81,4.32,3.2,03,leaning-left
2.26,2.51,3.36,2.3,1.96,2.16,0.36,3.64,1.34,2.19,3.76,4.28,3.15,03,leaning-left
2.05,2.31,3.1,2.16,1.83,2.0,0.35,3.38,1.36,2.09,3.5,3.94,2.95,03,leaning-left
2.19,2.4,3.38,2.3,1.94,2.15,0.38,3.72,1.34,2.22,3.8,4.35,3.1,03,leaning-left
2.13,2.39,3.19,2.22,1.89,2.11,0.36,3.51,1.41,2.17,3.66,4.19,3.1,03,leaning-left
2.24,2.5,3.4,2.33,2.0,2.22,0.38,3.7,1.49,2.25,3.88,4.4,3.28,03,leaning-left
2.19,2.5,3.4,2.31,1.98,2.2,0.38,3.64,1.19,2.19,3.78,4.47,3.25,03,leaning-left
2.26,2.51,3.4,2.31,1.96,2.22,0.38,3.78,1.1,2.26,3.9,4.45,3.24,03,leaning-left
2.26,2.5,3.45,2.36,2.0,2.22,0.38,3.8,1.64,2.31,3.94,4.47,3.24,03,leaning-left
2.31,2.54,3.38,2.42,1.91,2.26,0.36,3.76,1.38,2.33,4.01,4.53,3.31,03,leaning-left
2.3,2.54,3.47,2.35,2.0,2.19,0.36,3.84,1.44,2.29,4.03,4.59,3.33,03,leaning-left
2.3,2.53,3.47,2.41,1.96,2.24,0.36,3.94,1.41,2.3,3.99,4.56,3.31,03,leaning-left
2.26,2.53,3.5,2.41,1.96,2.24,0.36,3.88,1.34,2.3,4.1,4.72,3.35,03,leaning-left
2.38,2.54,3.54,2.36,1.98,2.25,0.36,3.94,1.48,2.22,4.07,4.66,3.38,03,leaning-left
2.33,2.6,3.54,2.26,2.03,2.26,0.36,3.88,1.36,2.22,4.1,4.64,3.36,03,leaning-left
2.28,2.53,3.51,2.35,2.0,2.2,0.38,3.81,1.19,2.26,3.99,4.72,3.35,03,leaning-left
2.34,2.46,3.46,2.29,2.0,2.2,0.38,3.86,1.34,2.25,4.01,4.64,3.35,03,leaning-left
2.36,2.54,3.45,2.34,1.96,2.16,0.36,3.81,1.31,2.26,3.96,4.45,3.3,03,leaning-left
2.31,2.53,3.42,2.29,2.0,2.19,0.36,3.84,1.27,2.25,3.9,4.53,3.21,03,leaning-left
2.26,2.5,3.42,2.3,1.96,2.19,0.36,3.78,1.29,2.22,3.94,4.43,3.19,03,leaning-left
2.26,2.49,3.42,2.33,1.94,2.19,0.35,3.78,1.42,2.25,3.92,4.47,3.26,03,leaning-left
2.29,2.5,3.45,2.24,1.94,2.17,0.36,3.72,1.38,2.25,3.92,4.45,3.24,03,leaning-left
2.26,2.47,3.41,2.21,1.95,2.15,0.36,3.8,1.31,2.22,3.9,4.38,3.28,03,leaning-left
2.26,2.49,3.35,2.22,1.94,2.17,0.36,3.72,1.39,2.16,3.96,4.43,3.24,03,leaning-left
2.24,2.45,3.35,2.24,1.92,2.11,0.35,3.7,1.11,2.09,3.81,4.3,3.17,03,leaning-left
2.3,2.42,3.3,2.26,1.88,2.11,0.36,3.66,1.16,2.36,3.84,4.11,3.19,03,leaning-left
2.19,2.47,3.31,2.17,1.89,2.15,0.35,3.72,1.42,2.47,3.88,4.4,3.19,03,leaning-left
2.29,2.49,3.33,2.24,1.94,2.17,0.36,3.64,1.51,2.41,3.74,4.26,3.15,03,leaning-left
2.26,2.46,3.31,2.26,1.98,2.1,0.36,3.67,1.51,2.42,3.8,4.11,3.2,03,leaning-left
2.2,2.41,3.26,2.21,1.92,2.15,0.35,3.59,1.36,2.4,3.78,4.19,3.19,03,leaning-left
2.21,2.36,3.28,2.25,1.99,2.14,0.38,3.64,1.41,2.44,3.78,4.24,3.2,03,leaning-left
2.15,2.42,3.26,2.24,1.94,2.17,0.36,3.58,1.34,2.4,3.8,4.21,3.17,03,leaning-left
2.22,2.42,3.36,2.24,1.91,2.17,0.36,3.59,1.46,2.47,3.8,4.28,3.26,03,leaning-left
2.21,2.45,3.38,2.24,1.94,2.17,0.36,3.7,1.08,2.5,3.81,4.38,3.19,03,leaning-left
2.2,2.42,3.3,2.3,1.89,2.11,0.35,3.7,1.38,2.46,3.81,4.3,3.19,03,leaning-left
2.28,2.47,3.33,2.25,1.89,2.13,0.36,3.67,1.17,2.36,3.81,4.19,3.17,03,leaning-left
2.22,2.44,3.35,2.2,1.89,2.14,0.36,3.61,1.24,2.47,3.8,4.3,3.14,03,leaning-left
2.26,2.46,3.26,2.26,1.9,2.13,0.36,3.67,1.27,2.44,3.78,4.24,3.08,03,leaning-left
2.3,2.41,3.31,2.17,1.84,2.11,0.38,3.66,1.31,2.45,3.81,4.28,3.14,03,leaning-left
2.26,2.45,3.31,2.24,1.92,2.16,0.35,3.63,1.55,2.46,3.81,4.3,3.13,03,leaning-left
2.24,2.42,3.31,2.22,1.89,2.15,0.35,3.63,1.38,2.5,3.76,4.24,3.19,03,leaning-left
2.14,2.35,3.38,2.21,1.89,2.09,0.35,3.63,1.45,2.42,3.78,4.19,3.13,03,leaning-left
2.3,2.34,3.28,2.2,1.89,2.1,0.35,3.64,1.51,2.39,3.74,4.24,3.15,03,leaning-left
2.21,2.41,3.24,2.14,1.94,2.09,0.36,3.61,1.51,2.42,3.76,4.14,3.05,03,leaning-left
2.17,2.4,3.24,2.19,1.88,2.06,0.38,3.51,1.08,2.4,3.66,4.16,3.06,03,leaning-left
2.13,2.39,3.2,2.22,1.88,2.08,0.35,3.59,1.3,2.46,3.61,4.24,3.08,03,leaning-left
2.21,2.39,3.3,2.22,1.85,2.05,0.38,3.64,1.19,2.41,3.72,4.26,3.06,03,leaning-left
2.19,2.39,3.21,2.16,1.85,2.06,0.36,3.55,1.33,2.36,3.7,4.16,3.03,03,leaning-left
2.19,2.4,3.25,2.21,1.86,2.06,0.38,3.54,1.24,2.39,3.7,4.19,3.1,03,leaning-left
2.16,2.4,3.21,2.09,1.91,2.08,0.35,3.59,1.1,2.4,3.7,4.14,3.08,03,leaning-left
2.21,2.4,3.25,2.24,1.84,2.06,0.36,3.5,1.67,2.38,3.67,4.16,3.06,03,leaning-left
2.26,2.4,3.28,2.22,1.9,2.06,0.36,3.63,1.09,2.45,3.72,4.26,3.04,03,leaning-left
2.29,2.41,3.28,2.21,1.91,2.14,0.36,3.63,0.85,2.41,3.76,4.26,3.1,03,leaning-left
2.26,2.49,3.35,2.24,1.91,2.05,0.35,3.67,0.69,2.44,3.88,4.38,3.19,03,leaning-left
2.21,2.41,3.31,2.21,1.88,2.11,0.35,3.61,1.2,2.36,3.81,4.32,3.13,03,leaning-left
2.19,2.41,3.24,2.2,1.89,2.1,0.36,3.64,1.42,2.41,3.78,4.24,3.1,03,leaning-left
2.19,2.5,3.38,2.22,1.91,2.15,0.36,3.81,0.0,2.45,3.86,4.35,3.2,03,leaning-left
2.21,2.41,3.3,2.25,1.86,2.09,0.35,3.63,1.21,2.4,3.78,4.26,3.19,03,leaning-left
2.26,2.41,3.28,2.2,1.88,2.09,0.35,3.72,1.23,2.41,3.67,4.19,3.14,03,leaning-left
2.24,2.4,3.19,2.11,1.9,2.13,0.36,3.58,1.13,2.41,3.72,4.26,3.13,03,leaning-left
2.25,2.42,3.33,2.19,1.88,2.1,0.36,3.66,1.23,2.45,3.78,4.19,3.08,03,leaning-left
2.21,2.41,3.31,2.14,1.91,2.1,0.36,3.61,1.13,2.36,3.74,4.21,3.1,03,leaning-left
2.17,2.44,3.24,2.25,1.85,2.1,0.36,3.67,0.77,2.39,3.72,4.28,3.13,03,leaning-left
2.19,2.41,3.28,2.24,1.81,2.09,0.35,3.64,0.79,2.41,3.74,4.24,3.11,03,leaning-left
2.28,2.47,3.35,2.24,1.91,2.08,0.35,3.64,0.6,2.4,3.84,4.24,3.11,03,leaning-left
2.21,2.45,3.35,2.21,1.88,2.16,0.35,3.7,0.01,2.45,3.88,4.3,3.17,03,leaning-left
2.2,2.45,3.33,2.21,1.88,2.11,0.36,3.64,0.0,2.41,3.72,4.24,3.17,03,leaning-left
2.31,2.4,3.35,2.21,1.92,2.09,0.36,3.78,0.0,2.42,3.86,4.35,3.14,03,leaning-left
2.22,2.41,3.36,2.2,1.91,2.11,0.38,3.64,0.0,2.41,3.76,4.3,3.06,03,leaning-left
2.26,2.44,3.35,2.22,1.89,2.13,0.36,3.64,0.0,2.45,3.92,4.43,3.21,03,leaning-left
2.28,2.5,3.35,2.24,1.91,2.14,0.36,3.78,0.0,2.45,3.86,4.38,3.14,03,leaning-left
2.3,2.46,3.41,2.22,1.9,2.15,0.35,3.76,0.01,2.49,3.9,4.35,3.19,03,leaning-left
2.26,2.44,3.4,2.2,1.92,2.13,0.36,3.78,0.0,2.42,3.86,4.32,3.14,03,leaning-left
2.19,2.4,3.36,2.21,1.9,2.11,0.36,3.74,0.0,2.4,3.88,4.3,3.2,03,leaning-left
2.26,2.46,3.36,2.2,1.92,2.11,0.35,3.74,0.0,2.45,3.86,4.35,3.19,03,leaning-left
2.25,2.46,3.41,2.31,1.9,2.14,0.35,3.74,0.0,2.42,3.81,4.32,3.19,03,leaning-left
2.22,2.41,3.3,2.19,1.89,2.15,0.35,3.58,0.01,2.41,3.74,4.24,3.1,03,leaning-left
2.26,2.46,3.33,2.19,1.88,2.11,0.35,3.66,0.0,2.41,3.84,4.24,3.11,03,leaning-left
2.25,2.41,3.35,2.22,1.86,2.13,0.36,3.61,0.0,2.41,3.7,4.24,3.14,03,leaning-left
2.21,2.42,3.33,2.21,1.9,2.15,0.35,3.7,0.0,2.41,3.84,4.19,3.06,03,leaning-left
2.26,2.47,3.4,2.25,1.9,2.14,0.35,3.7,0.0,2.46,3.84,4.4,3.19,03,leaning-left
2.3,2.44,3.31,2.15,1.91,2.15,0.36,3.74,0.01,2.42,3.88,4.43,3.15,03,leaning-left
2.3,2.42,3.31,2.24,1.89,2.13,0.36,3.64,0.0,2.42,3.96,4.4,3.14,03,leaning-left
2.26,2.49,3.4,2.19,1.89,2.14,0.36,3.66,0.0,2.47,3.88,4.35,3.19,03,leaning-left
2.26,2.49,3.35,2.21,1.94,2.14,0.35,3.72,0.0,2.45,3.92,4.4,3.17,03,leaning-left
2.3,2.5,3.4,2.21,1.92,2.11,0.35,3.74,0.0,2.47,3.9,4.45,3.2,03,leaning-left
2.22,2.5,3.38,2.26,1.88,2.21,0.38,3.74,0.0,2.45,3.9,4.43,3.2,03,leaning-left
2.3,2.51,3.4,2.24,1.89,2.15,0.35,3.7,0.0,2.49,3.76,4.28,3.19,03,leaning-left
2.26,2.54,3.47,2.25,1.89,2.16,0.35,3.74,0.0,2.45,3.9,4.4,3.19,03,leaning-left
2.22,2.5,3.36,2.28,1.89,2.17,0.36,3.81,0.0,2.51,3.92,4.43,3.26,03,leaning-left
2.26,2.53,3.33,2.26,1.88,2.2,0.36,3.66,0.0,2.45,3.88,4.43,3.15,03,leaning-left
2.22,2.47,3.42,2.22,1.9,2.17,0.36,3.74,0.0,2.42,3.96,4.43,3.19,03,leaning-left
2.26,2.49,3.42,2.29,1.89,2.16,0.36,3.78,0.0,2.45,3.92,4.43,3.2,03,leaning-left
2.29,2.54,3.45,2.14,1.95,2.15,0.35,3.76,0.01,2.45,3.88,4.53,3.14,03,leaning-left
2.22,2.5,3.42,2.24,1.92,2.15,0.38,3.8,0.0,2.42,3.88,4.45,3.19,03,leaning-left
2.26,2.55,3.35,2.24,1.91,2.15,0.35,3.74,0.0,2.4,3.88,4.35,3.19,03,leaning-left
2.28,2.54,3.4,2.21,1.89,2.09,0.36,3.74,0.0,2.46,3.88,4.4,3.2,03,leaning-left
2.21,2.5,3.38,2.21,1.91,2.13,0.36,3.72,0.0,2.42,3.88,4.45,3.17,03,leaning-left
2.28,2.53,3.38,2.25,1.9,2.15,0.35,3.72,0.0,2.42,3.9,4.47,3.24,03,leaning-left
2.25,2.49,3.46,2.21,1.94,2.16,0.35,3.74,0.0,2.45,3.92,4.43,3.21,03,leaning-left
2.25,2.55,3.33,2.29,1.89,2.15,0.35,3.84,0.01,2.5,3.81,4.32,3.15,03,leaning-left
2.25,2.51,3.46,2.31,1.91,2.11,0.38,3.74,0.0,2.41,3.92,4.45,3.2,03,leaning-left
2.26,2.5,3.45,2.26,1.9,2.15,0.35,3.76,0.0,2.42,3.9,4.4,3.25,03,leaning-left
2.24,2.49,3.41,2.19,1.96,2.15,0.36,3.78,0.0,2.5,3.92,4.43,3.21,03,leaning-left
2.22,2.5,3.36,2.21,1.88,2.1,0.36,3.76,0.0,2.42,3.92,4.45,3.19,03,leaning-left
2.25,2.5,3.41,2.25,1.89,2.19,0.36,3.8,0.0,2.44,3.99,4.43,3.19,03,leaning-left
2.24,2.47,3.4,2.16,1.9,2.17,0.36,3.74,0.0,2.44,3.99,4.38,3.21,03,leaning-left
2.24,2.45,3.4,2.2,1.9,2.14,0.38,3.72,0.01,2.41,3.9,4.43,3.19,03,leaning-left
2.25,2.5,3.5,2.3,1.85,2.14,0.38,3.78,0.01,2.45,3.88,4.38,3.15,03,leaning-left
2.15,2.47,3.4,2.21,1.9,2.16,0.36,3.76,0.0,2.46,3.81,4.3,3.13,03,leaning-left
2.22,2.53,3.35,2.26,1.85,2.14,0.36,3.74,0.0,2.44,3.9,4.4,3.2,03,leaning-left
2.2,2.5,3.45,2.25,1.89,2.14,0.36,3.78,0.0,2.46,3.9,4.45,3.2,03,leaning-left
2.24,2.5,3.45,2.19,1.9,2.11,0.36,3.8,0.0,2.44,4.01,4.43,3.19,03,leaning-left
2.3,2.54,3.46,2.25,1.9,2.15,0.35,3.78,0.0,2.41,3.94,4.38,3.14,03,leaning-left
2.34,2.5,3.4,2.21,1.92,2.14,0.36,3.78,0.01,2.44,3.88,4.35,3.19,03,leaning-left
2.26,2.53,3.41,2.17,1.91,2.15,0.35,3.74,0.0,2.42,3.86,4.35,3.2,03,leaning-left
2.24,2.49,3.38,2.21,1.89,2.14,0.38,3.67,0.0,2.44,3.96,4.45,3.21,03,leaning-left
2.25,2.42,3.31,2.19,1.85,2.15,0.36,3.67,0.0,2.41,3.9,4.32,3.11,03,leaning-left
2.05,1.69,2.41,2.91,2.94,4.75,0.55,2.42,1.91,6.74,2.81,5.34,6.36,03,leaning-right
2.01,1.66,2.38,2.88,2.84,4.59,0.51,2.41,1.86,6.45,2.78,5.24,6.18,03,leaning-right
1.99,1.66,2.36,2.91,2.85,4.59,0.51,2.38,1.86,6.45,2.74,5.18,6.14,03,leaning-right
1.96,1.69,2.4,2.99,2.92,4.75,0.54,2.41,1.89,6.89,2.69,5.3,6.4,03,leaning-right
2.09,1.7,2.44,3.06,2.97,4.99,0.55,2.5,1.94,7.21,2.92,5.59,6.64,03,leaning-right
2.0,1.69,2.39,2.96,2.9,4.66,0.54,2.46,1.88,6.45,2.8,5.24,6.22,03,leaning-right
2.04,1.69,2.4,2.94,2.94,4.69,0.52,2.47,1.86,6.64,2.8,5.26,6.28,03,leaning-right
2.05,1.69,2.4,3.05,2.83,4.69,0.56,2.46,1.89,6.74,2.81,5.34,6.31,03,leaning-right
2.1,1.7,2.36,2.89,2.8,4.66,0.52,2.42,1.91,6.54,2.84,5.26,6.1,03,leaning-right
2.09,1.7,2.42,3.05,2.89,4.72,0.56,2.47,1.94,6.79,2.58,5.18,6.28,03,leaning-right
2.11,1.64,2.39,2.94,2.9,4.64,0.52,2.41,1.9,6.59,2.8,5.26,6.28,03,leaning-right
2.04,1.66,2.38,3.03,2.78,4.66,0.52,2.41,1.91,6.59,2.79,5.24,6.28,03,leaning-right
2.03,1.67,2.42,3.03,2.94,4.8,0.54,2.51,1.94,6.89,2.89,5.51,6.5,03,leaning-right
1.81,1.67,2.42,3.06,2.88,4.75,0.55,2.45,1.94,6.69,2.85,5.38,6.31,03,leaning-right
2.09,1.71,2.47,3.14,2.95,4.86,0.54,2.54,1.98,7.0,2.94,5.63,6.59,03,leaning-right
2.09,1.71,2.5,3.14,2.9,4.8,0.54,2.53,1.99,7.0,2.95,5.59,6.59,03,leaning-right
2.13,1.69,2.41,3.06,2.96,4.84,0.52,2.51,1.98,6.74,2.91,5.44,6.4,03,leaning-right
2.04,1.74,2.47,3.06,2.99,4.8,0.54,2.54,2.0,6.94,2.94,5.51,6.54,03,leaning-right
2.1,1.71,2.47,3.05,2.99,4.8,0.55,2.54,2.0,6.94,2.94,5.59,6.59,03,leaning-right
2.03,1.69,2.39,2.92,2.84,4.56,0.54,2.5,1.99,6.74,2.92,5.47,6.28,03,leaning-right
2.0,1.7,2.44,3.08,2.95,4.64,0.55,2.5,1.92,6.54,2.88,5.38,6.36,03,leaning-right
